,Year,RNOC,Participants,Rank,NOC,Gold,Silver,Bronze,Total,TSport,Tevent,man_sum,team_event_count,Aquatics,Archery,Athletics,Badminton,Baseball and Softball,Basketball,Basque Pelota,Boxing,Breaking,Canoeing,Cricket,Croquet,Cycling,Equestrian,Fencing,Field hockey,Football,Golf,Gymnastics,Handball,Jeu de Paume,Judo,Karate,Lacrosse,Modern Pentathlon,Polo,Rackets,Roque,Rowing,Rugby,Sailing,Shooting,Skateboarding,Sport Climbing,Surfing,Table Tennis,Taekwondo,Tennis,Triathlon,Tug of War,Volleyball,Water Motorsports,Weightlifting,Wrestling,menPropotion
1018,2016,IRL,93,63,Ireland,0,2,0,2,28.0,306.0,62,6,8,0,18,2,0,0,0,7,0,0,0,0,3,10,0,16,0,4,10,0,0,0,0,0,2,0,0,0,5,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0.6666666666666666
1019,2016,ISR,59,77,Israel,0,0,2,2,28.0,306.0,28,5,19,0,8,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,8,0,0,7,0,0,0,0,0,0,0,0,6,2,0,0,0,0,1,1,1,0,0,0,1,1,0.4745762711864407
1020,2016,ITA,399,9,Italy,8,12,8,28,28.0,306.0,213,45,107,12,40,1,0,0,0,7,0,14,0,0,26,10,26,0,0,4,31,0,0,6,0,0,4,0,0,0,27,0,13,20,0,0,0,0,0,13,4,0,30,0,2,2,0.5338345864661654
1021,2016,JAM,77,16,Jamaica,6,3,2,11,28.0,306.0,34,4,3,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44155844155844154
1022,2016,JPN,436,6,Japan,12,8,21,41,28.0,306.0,227,36,93,7,58,9,0,12,0,2,0,5,0,0,11,18,6,16,17,4,58,0,0,14,0,0,3,0,0,0,4,25,11,12,0,0,0,10,1,7,4,0,12,0,7,10,0.5206422018348624
1023,2016,KAZ,123,30,Kazakhstan,2,5,10,17,28.0,306.0,66,8,6,2,28,0,0,0,0,12,0,21,0,0,4,0,1,0,0,0,2,0,0,6,0,0,2,0,0,0,2,0,0,10,0,0,0,1,3,3,0,0,0,0,8,12,0.5365853658536586
1024,2016,KEN,80,15,Kenya,6,6,1,13,28.0,306.0,46,2,2,1,48,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.575
1025,2016,KOR,263,8,South Korea,9,3,9,21,28.0,306.0,145,18,13,12,17,14,0,0,0,1,0,3,0,0,12,1,25,16,17,6,31,15,0,12,0,0,3,0,0,0,2,0,4,20,0,0,0,10,5,0,0,0,12,0,7,5,0.5513307984790875
1026,2016,LTU,80,65,Lithuania,0,1,3,4,28.0,306.0,60,7,12,0,16,0,0,12,0,2,0,6,0,0,5,0,0,0,0,0,7,0,0,1,0,0,3,0,0,0,10,0,2,1,0,0,0,0,0,1,0,0,0,0,1,1,0.75
1027,2016,MAS,42,60,Malaysia,0,4,1,5,28.0,306.0,23,6,15,6,2,8,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0.5476190476190477
1028,2016,MEX,139,61,Mexico,0,3,2,5,28.0,306.0,83,10,19,7,20,1,0,0,0,5,0,1,0,0,4,1,10,0,18,3,7,0,0,2,0,0,2,0,0,0,2,0,3,2,0,0,0,2,4,2,5,0,14,0,4,1,0.5971223021582733
1029,2016,NED,329,11,Netherlands,8,7,4,19,28.0,306.0,153,37,31,6,38,4,0,0,0,3,0,0,0,0,38,24,1,32,0,1,45,14,0,11,0,0,0,0,0,0,36,0,11,0,0,0,0,5,1,6,1,0,20,0,0,1,0.46504559270516715
1030,2016,NGR,77,78,Nigeria,0,0,1,1,28.0,306.0,49,4,2,0,28,0,0,11,0,1,0,1,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,7,0.6363636363636364
1031,2016,NOR,77,74,Norway,0,0,4,4,28.0,306.0,40,4,5,1,16,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,6,14,0,0,0,0,0,0,0,0,5,0,6,8,0,0,0,0,1,0,1,0,0,0,0,2,0.5194805194805194
1032,2016,NZL,232,19,New Zealand,4,9,5,18,28.0,306.0,118,26,17,0,16,0,0,0,0,0,0,9,0,0,29,9,0,32,16,3,13,0,0,1,0,0,0,0,0,0,38,25,12,3,0,0,0,0,1,2,4,0,0,0,2,0,0.5086206896551724
1033,2016,POL,289,33,Poland,2,3,6,11,28.0,306.0,164,34,37,1,73,5,0,0,0,2,0,19,0,0,24,1,8,0,0,0,4,15,0,4,0,0,3,0,0,0,26,0,7,9,0,0,0,10,2,9,1,0,18,0,3,8,0.5674740484429066
1034,2016,POR,106,78,Portugal,0,0,1,1,28.0,306.0,72,6,7,0,25,2,0,0,0,0,0,11,0,0,7,1,0,0,17,2,6,0,0,6,0,0,0,0,0,0,0,0,5,2,0,0,0,7,1,4,3,0,0,0,0,0,0.6792452830188679
1035,2016,PRK,38,34,North Korea,2,3,2,7,28.0,306.0,13,2,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,0,7,4,0.34210526315789475
1036,2016,PUR,41,54,Puerto Rico,1,0,0,1,28.0,306.0,13,1,2,0,12,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,1,1,0,12,0,1,2,0.3170731707317073
1037,2016,QAT,42,69,Qatar,0,1,0,1,28.0,306.0,40,3,2,0,8,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,15,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,1,0,0.9523809523809523
1038,2016,ROU,121,47,Romania,1,1,2,4,28.0,306.0,46,13,9,0,23,0,0,0,0,1,0,0,0,0,1,0,9,0,0,0,13,14,0,4,0,0,0,0,0,0,19,0,0,1,0,0,0,7,0,11,0,0,0,0,4,5,0.38016528925619836
1039,2016,RSA,155,29,South Africa,2,6,2,10,28.0,306.0,109,11,26,0,40,1,0,0,0,0,0,2,0,0,8,1,0,0,34,4,6,0,0,1,0,0,0,0,0,0,12,13,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0.7032258064516129
1040,2016,SLO,70,45,Slovenia,1,2,1,4,28.0,306.0,41,4,14,0,10,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,1,17,0,5,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,1,1,0,0,0,0,0,0.5857142857142857
1041,2016,SRB,127,32,Serbia,2,4,2,8,28.0,306.0,70,13,21,0,13,0,0,24,0,0,0,18,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,18,0,0,0,1,2,8,0,0,12,0,0,3,0.5511811023622047
1042,2016,SUI,152,23,Switzerland,3,2,2,7,28.0,306.0,91,17,18,0,17,1,0,0,0,0,0,3,0,0,17,11,8,0,0,2,34,0,0,3,0,0,0,0,0,0,11,0,9,7,0,0,0,0,0,3,4,0,4,0,0,0,0.5986842105263158
1043,2016,SVK,63,37,Slovakia,2,2,0,4,28.0,306.0,39,5,8,2,16,0,0,0,0,0,0,15,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,4,1,0,0,0,1,0,0.6190476190476191
1044,2016,SWE,186,28,Sweden,2,6,3,11,28.0,306.0,74,14,29,1,15,1,0,0,0,1,0,6,0,0,4,24,0,0,33,4,4,30,0,4,0,0,0,0,0,0,1,0,7,3,0,0,0,7,2,1,1,0,0,0,1,7,0.3978494623655914
1045,2016,THA,58,35,Thailand,2,2,2,6,28.0,306.0,28,3,2,1,4,7,0,0,0,5,0,0,0,0,2,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,2,0,4,9,0,0,0,3,3,2,0,0,0,0,9,0,0.4827586206896552
1046,2016,TPE,67,50,Chinese Taipei,1,0,2,3,28.0,306.0,31,6,2,12,6,4,0,0,0,2,0,0,0,0,2,1,0,0,0,4,1,0,0,2,0,0,0,0,0,0,1,0,1,6,0,0,0,10,3,3,0,0,0,0,6,1,0.4626865671641791
1047,2016,TTO,43,78,Trinidad and Tobago,0,0,1,1,28.0,306.0,25,3,2,0,32,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5813953488372093
1048,2016,TUN,65,75,Tunisia,0,0,3,3,28.0,306.0,44,4,5,0,7,0,0,0,0,2,0,3,0,0,1,0,5,0,0,0,0,15,0,4,0,0,0,0,0,0,3,0,4,2,0,0,0,1,3,2,0,0,2,0,2,4,0.676923076923077
1049,2016,TUR,119,41,Turkey,1,3,4,8,28.0,306.0,65,4,6,2,34,1,0,11,0,6,0,2,0,0,3,1,1,0,0,0,10,0,0,4,0,0,1,0,0,0,2,0,6,6,0,0,0,2,2,1,0,0,0,0,4,14,0.5462184873949579
1050,2016,UKR,272,31,Ukraine,2,5,4,11,28.0,306.0,127,20,25,7,72,2,0,0,0,5,0,12,0,0,9,9,23,0,0,0,40,0,0,7,0,0,3,0,0,0,8,0,3,16,0,0,0,2,0,8,2,0,0,0,8,11,0.46691176470588236
1051,2016,USA,719,1,United States,46,37,38,121,28.0,306.0,350,61,141,7,146,8,0,24,0,8,0,7,0,0,25,24,26,16,17,7,57,0,0,6,0,0,3,0,0,0,41,25,15,26,0,0,0,10,4,20,6,0,32,0,4,14,0.48678720445062584
1052,2016,UZB,80,21,Uzbekistan,4,2,7,13,28.0,306.0,53,2,3,0,18,0,0,0,0,11,0,5,0,0,0,0,0,0,0,0,15,0,0,8,0,0,0,0,0,0,1,0,0,1,0,0,0,1,3,1,0,0,0,0,5,8,0.6625
1053,2016,VEN,105,62,Venezuela,0,2,1,3,28.0,306.0,76,5,15,2,14,0,0,12,0,8,0,0,0,0,13,2,10,0,0,1,4,0,0,1,0,0,0,0,0,0,1,0,2,3,0,0,0,1,1,0,0,0,2,0,4,9,0.7238095238095238
1054,2020,ARG,208,72,Argentina,0,1,2,3,33.0,339.0,141,11,8,0,5,0,0,12,0,5,0,5,0,0,3,8,1,36,22,1,5,16,0,2,0,0,1,0,0,0,2,13,11,7,0,0,1,2,1,11,1,0,28,0,0,1,0.6778846153846154
1055,2020,AUS,638,6,Australia,17,7,22,46,33.0,339.0,296,54,137,9,65,5,15,24,0,5,0,28,0,0,50,18,0,36,44,4,20,0,0,3,1,0,2,0,0,0,40,26,13,28,5,2,4,12,4,17,12,0,4,0,5,0,0.46394984326018807
1056,2020,AUT,103,53,Austria,1,1,5,7,33.0,339.0,48,12,16,0,7,1,0,0,0,0,0,7,0,0,12,8,0,0,0,3,5,0,0,6,1,0,1,0,0,0,3,0,6,3,1,2,0,9,0,2,8,0,0,0,2,0,0.46601941747572817
1057,2020,AZE,55,67,Azerbaijan,0,3,4,7,33.0,339.0,35,1,2,0,2,1,0,0,0,5,0,0,0,0,1,0,1,0,0,0,18,0,0,9,3,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,1,0,0,0,0,7,0.6363636363636364
1058,2020,BAH,22,42,Bahamas,2,0,0,2,33.0,339.0,7,1,4,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3181818181818182
1059,2020,BEL,185,29,Belgium,3,1,3,7,33.0,339.0,88,19,4,1,43,1,0,16,0,0,0,6,0,0,22,18,0,18,0,3,24,0,0,4,0,0,0,0,0,0,2,0,4,1,2,0,0,0,1,6,7,0,0,0,2,0,0.4756756756756757
1060,2020,BLR,137,45,Belarus,1,3,3,7,33.0,339.0,56,17,22,6,31,0,0,0,0,4,0,18,0,0,5,1,0,0,0,0,14,0,0,3,0,0,3,0,0,0,5,0,2,8,0,0,0,0,0,5,0,0,0,0,2,8,0.40875912408759124
1061,2020,BOT,16,86,Botswana,0,0,1,1,33.0,339.0,11,1,2,0,11,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6875
1062,2020,BRA,416,12,Brazil,7,6,8,21,33.0,339.0,238,30,51,4,67,2,0,0,0,7,0,8,0,0,5,17,2,0,44,0,48,31,0,24,0,0,1,0,0,0,1,13,13,1,12,0,4,10,3,8,3,0,32,0,2,3,0.5721153846153846
1063,2020,BRN,33,77,Bahrain,0,1,0,1,33.0,339.0,26,1,2,0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7878787878787878
1064,2020,BUL,56,30,Bulgaria,3,1,2,6,33.0,339.0,24,2,10,0,6,3,0,0,0,3,0,1,0,0,0,0,0,0,0,0,14,0,0,3,1,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,2,7,0.42857142857142855
1065,2020,CAN,509,11,Canada,7,7,10,24,33.0,339.0,194,47,101,4,69,8,15,12,0,5,0,30,0,0,36,11,16,18,22,4,33,0,0,6,1,0,0,0,0,0,29,26,9,2,4,2,0,4,2,6,9,0,16,0,5,4,0.381139489194499
1066,2020,CHN,574,2,China,38,32,19,89,33.0,339.0,206,53,106,14,59,14,0,20,0,6,0,28,0,0,14,15,24,18,22,4,70,0,0,6,2,0,4,0,0,0,28,13,12,31,2,2,0,12,6,6,1,0,16,0,8,11,0.3588850174216028
1067,2020,CIV,32,86,Ivory Coast,0,0,1,1,33.0,339.0,25,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0.78125
1068,2020,COL,77,66,Colombia,0,4,1,5,33.0,339.0,53,7,9,4,27,0,0,0,0,6,0,0,0,0,11,1,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,4,0,0,0,0,3,3,0.6883116883116883
1069,2020,CRO,74,26,Croatia,3,3,2,8,33.0,339.0,49,7,18,0,7,0,0,0,0,2,0,4,0,0,1,0,0,0,0,0,3,0,0,3,1,0,0,0,0,0,3,0,4,9,0,0,0,5,4,8,0,0,0,0,0,2,0.6621621621621622
1070,2020,CUB,82,14,Cuba,7,3,5,15,33.0,339.0,39,6,4,0,21,0,0,0,0,7,0,8,0,0,1,0,0,0,0,0,1,0,0,6,0,0,2,0,0,0,1,0,0,9,0,0,0,3,1,0,0,0,2,0,4,12,0.47560975609756095
1071,2020,DEN,138,25,Denmark,3,4,4,11,33.0,339.0,66,22,20,1,16,9,0,0,0,0,0,9,0,0,26,10,0,0,0,4,0,15,0,1,0,0,0,0,0,0,9,0,8,7,1,0,0,1,0,0,0,0,0,0,0,1,0.4782608695652174
1072,2020,DOM,69,68,Dominican Republic,0,3,2,5,33.0,339.0,43,4,5,0,9,0,24,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,12,0,5,0,0.6231884057971014
1073,2020,ECU,52,38,Ecuador,2,1,0,3,33.0,339.0,18,3,6,1,18,0,0,0,0,4,0,0,0,0,4,1,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,4,0,0,1,1,0,0,1,0,0,0,4,2,0.34615384615384615
1074,2020,EGY,195,54,Egypt,1,1,4,6,33.0,339.0,121,18,22,4,4,5,0,0,0,2,0,3,0,0,1,8,23,0,22,0,25,15,0,3,5,0,4,0,0,0,1,0,2,19,0,0,0,12,4,2,1,0,0,0,0,8,0.6205128205128205
1075,2020,ESP,429,22,Spain,3,8,6,17,33.0,339.0,243,28,60,4,57,2,0,24,0,4,0,19,0,0,16,8,1,36,22,4,58,31,0,7,2,0,1,0,0,0,6,0,15,4,4,1,0,3,4,18,10,0,4,0,4,0,0.5664335664335665
1076,2020,EST,42,59,Estonia,1,0,1,2,33.0,339.0,24,2,7,1,7,2,0,0,0,0,0,0,0,0,4,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,2,2,0,0,0,0,0,1,1,0,0,0,0,2,0.5714285714285714
1077,2020,FIJ,32,59,Fiji,1,0,1,2,33.0,339.0,16,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,26,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5
1078,2020,FIN,49,85,Finland,0,0,2,2,33.0,339.0,24,1,8,1,22,1,0,0,0,1,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,0,0,0,0,0,0,0,0,0,0,2,0.4897959183673469
1079,2020,FRA,538,8,France,10,12,11,33,33.0,339.0,291,48,57,9,67,4,0,28,0,5,0,19,0,0,47,22,30,0,21,4,35,32,0,24,3,0,4,0,0,0,12,13,14,13,5,4,4,12,2,20,10,0,12,0,4,2,0.5408921933085502
1080,2020,GBR,548,4,Great Britain,22,20,22,64,33.0,339.0,270,53,84,14,99,8,0,0,0,11,0,10,0,0,48,23,1,36,22,4,57,0,0,6,0,0,4,0,0,0,41,26,15,8,2,1,0,3,5,6,10,0,0,0,4,0,0.4927007299270073
1081,2020,GHA,16,86,Ghana,0,0,1,1,33.0,339.0,14,1,2,0,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.875
1082,2020,GRE,100,36,Greece,2,1,1,4,33.0,339.0,58,10,47,1,21,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,4,0,8,3,0,0,0,1,1,4,0,0,0,0,1,2,0.58
1083,2020,HKG,65,49,Hong Kong,1,2,3,6,33.0,339.0,24,9,15,0,2,4,0,0,0,0,0,0,0,0,9,1,14,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,12,0,0,1,0,0,0,0,0,0.36923076923076925
1084,2020,HUN,237,15,Hungary,6,7,7,20,33.0,339.0,111,20,84,1,18,2,0,0,0,1,0,32,0,0,3,0,22,0,0,0,6,17,0,7,1,0,4,0,0,0,1,0,4,10,0,0,0,8,1,0,8,0,0,0,1,6,0.46835443037974683
1085,2020,INA,35,55,Indonesia,1,1,3,5,33.0,339.0,21,7,3,9,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,5,0,0.6
1086,2020,IND,151,48,India,1,2,4,7,33.0,339.0,83,14,5,9,29,4,0,0,0,9,0,0,0,0,0,1,1,36,0,4,5,0,0,1,0,0,0,0,0,0,2,0,4,24,0,0,0,6,0,3,0,0,0,0,1,7,0.5496688741721855
1087,2020,IRI,76,27,Iran,3,2,2,7,33.0,339.0,62,4,1,1,3,1,0,12,0,2,0,1,0,0,2,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,13,0,0,0,1,3,0,0,0,12,0,2,11,0.8157894736842105
1088,2020,IRL,150,39,Ireland,2,0,2,4,33.0,339.0,79,16,18,0,29,1,0,0,0,7,0,1,0,0,14,16,0,18,0,4,6,0,0,2,0,0,1,0,0,0,13,13,3,1,0,0,0,0,1,0,2,0,0,0,0,0,0.5266666666666666
1089,2020,ISR,128,39,Israel,2,0,2,4,33.0,339.0,73,9,32,1,10,2,24,0,0,0,0,0,0,0,3,7,0,0,0,0,15,0,0,23,0,0,0,0,0,0,0,0,5,1,0,0,1,0,1,0,2,0,0,0,1,0,0.5703125
1090,2020,ITA,524,10,Italy,10,10,20,40,33.0,339.0,262,51,104,9,89,0,15,16,0,4,0,9,0,0,40,9,42,0,0,4,41,0,0,16,5,0,2,0,0,0,23,0,9,20,3,3,1,1,2,10,10,0,30,0,5,2,0.5
1091,2020,JAM,87,21,Jamaica,4,1,4,9,33.0,339.0,41,6,4,0,80,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47126436781609193
1092,2020,JPN,787,3,Japan,27,14,17,58,33.0,339.0,419,53,110,14,73,14,39,32,0,6,0,15,0,0,23,23,36,36,44,4,75,31,0,26,8,0,3,0,0,0,3,26,15,25,10,4,4,12,4,17,8,0,28,0,7,12,0.5324015247776366
1093,2020,KAZ,116,83,Kazakhstan,0,0,8,8,33.0,339.0,80,7,19,6,10,0,0,0,0,9,0,10,0,0,7,0,1,0,0,0,8,0,0,6,5,0,2,0,0,0,1,0,0,4,0,1,0,2,2,10,0,0,0,0,2,11,0.6896551724137931
1094,2020,KEN,89,19,Kenya,4,4,2,10,33.0,339.0,39,2,2,0,42,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,1,0,0,0,14,0,0,0,0.43820224719101125
1095,2020,KOR,338,16,South Korea,6,4,10,20,33.0,339.0,194,19,33,14,7,11,24,12,0,2,0,1,0,0,3,1,30,0,22,6,42,15,0,26,1,0,4,0,0,0,1,13,4,24,0,2,0,12,6,1,0,0,12,0,7,2,0.5739644970414202
1096,2020,KSA,33,77,Saudi Arabia,0,1,0,1,33.0,339.0,31,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0.9393939393939394
1097,2020,LAT,38,59,Latvia,1,0,1,2,33.0,339.0,21,5,3,0,8,0,0,4,0,0,0,1,0,0,5,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,4,0,2,1,0.5526315789473685
1098,2020,LTU,59,77,Lithuania,0,1,0,1,33.0,339.0,38,5,12,0,11,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,7,0,0,1,0,0,3,0,0,0,9,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0.6440677966101694
1099,2020,MAR,51,63,Morocco,1,0,0,1,33.0,339.0,36,3,2,0,16,0,0,0,0,6,0,2,0,0,1,8,1,0,0,1,0,0,0,2,1,0,0,0,0,0,1,0,0,1,0,0,1,0,3,0,1,0,2,0,1,1,0.7058823529411765
1100,2020,MAS,47,74,Malaysia,0,1,1,2,33.0,339.0,22,6,10,4,2,8,0,0,0,0,0,0,0,0,4,0,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0.46808510638297873
1101,2020,MDA,26,86,Moldova,0,0,1,1,33.0,339.0,11,2,4,4,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.4230769230769231
1102,2020,MEX,196,84,Mexico,0,0,4,4,33.0,339.0,111,16,23,9,21,2,39,0,0,3,0,1,0,0,10,9,1,0,22,4,14,0,0,1,0,0,4,0,0,0,1,0,4,7,0,0,0,0,2,3,8,0,2,0,4,2,0.5663265306122449
1103,2020,MGL,61,71,Mongolia,0,1,3,4,33.0,339.0,27,3,2,4,3,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,10,0,0,0,2,0,0,0,0,0,0,2,9,0.4426229508196721
1104,2020,NED,391,7,Netherlands,10,12,14,36,33.0,339.0,157,39,55,9,65,5,0,4,0,2,0,1,0,0,46,18,1,36,22,1,25,15,0,20,0,0,0,0,0,0,35,0,10,0,2,0,0,1,0,5,6,0,6,0,1,0,0.40153452685422
1105,2020,NGR,68,74,Nigeria,0,1,1,2,33.0,339.0,31,5,1,0,21,3,0,24,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,5,0.45588235294117646
1106,2020,NOR,112,20,Norway,4,2,2,8,33.0,339.0,71,8,10,0,16,0,0,0,0,0,0,1,0,0,11,1,0,0,0,3,5,30,0,0,0,0,0,0,0,0,7,0,8,13,0,0,0,0,1,0,4,0,2,0,0,0,0.6339285714285714
1107,2020,NZL,279,13,New Zealand,7,6,7,20,33.0,339.0,143,29,16,0,14,0,0,0,0,1,0,16,0,0,37,15,0,36,44,2,9,0,0,0,1,0,0,0,0,0,32,26,10,2,0,0,2,0,1,2,8,0,0,0,5,0,0.5125448028673835
1108,2020,POL,282,17,Poland,4,5,5,14,33.0,339.0,142,37,27,4,78,0,0,4,0,4,0,19,0,0,35,5,8,0,0,1,5,0,0,6,0,0,3,0,0,0,20,0,9,10,1,1,0,5,2,10,0,0,16,0,3,6,0.5035460992907801
1109,2020,POR,113,56,Portugal,1,1,2,4,33.0,339.0,68,10,12,0,21,0,0,0,0,0,0,10,0,0,6,9,0,0,0,0,6,15,0,8,0,0,0,0,0,0,2,0,5,1,1,0,2,7,1,4,3,0,0,0,0,0,0.6017699115044248
1110,2020,PUR,39,63,Puerto Rico,1,0,0,1,33.0,339.0,14,2,5,0,4,0,0,12,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,0,2,1,2,0,0,3,1,0,0,0,0,0,0,1,0.358974358974359
1111,2020,QAT,17,41,Qatar,2,0,1,3,33.0,339.0,14,1,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0.8235294117647058
1112,2020,ROU,119,46,Romania,1,3,0,4,33.0,339.0,66,15,9,1,9,0,0,4,0,2,0,4,0,0,2,0,2,0,22,0,7,0,0,3,0,0,0,0,0,0,36,0,0,1,0,0,0,8,0,3,1,0,0,0,0,5,0.5546218487394958
1113,2020,RSA,211,52,South Africa,1,2,0,3,33.0,339.0,131,13,56,0,40,0,0,0,0,0,0,0,0,0,15,1,0,36,19,2,10,0,0,1,0,0,0,0,0,0,6,13,3,0,3,2,1,0,0,0,3,0,0,0,0,0,0.6208530805687204
1114,2020,SLO,64,31,Slovenia,3,1,1,5,33.0,339.0,32,4,8,1,8,0,0,12,0,0,0,8,0,0,7,0,0,0,0,1,1,0,0,5,0,0,0,0,0,0,0,0,3,2,0,2,0,5,1,0,0,0,0,0,0,0,0.5
1115,2020,SMR,8,72,San Marino,0,1,2,3,33.0,339.0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0.5
1116,2020,SRB,110,28,Serbia,3,1,5,9,33.0,339.0,55,9,24,0,5,0,0,16,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,3,0,0,19,0,0,0,5,2,8,0,0,12,0,0,4,0.5
1117,2020,SUI,196,24,Switzerland,3,4,6,13,33.0,339.0,116,21,23,0,34,1,0,0,0,0,0,4,0,0,28,17,7,0,0,2,37,0,0,2,1,0,0,0,0,0,9,0,6,4,0,1,0,1,0,4,8,0,6,0,0,1,0.5918367346938775
