Country,Year,Sport,Gold,Silver,Bronze,Total_medal,athlete_count,female_count,male_count,participated_team_events_count
Spain,2012,Gymnastics,0,0,0,0,33,4,29,5
Spain,2012,Handball,0,0,1,1,29,15,14,2
Spain,2012,Hockey,0,0,0,0,18,0,18,1
Spain,2012,Judo,0,0,0,0,6,4,2,0
Spain,2012,Rhythmic Gymnastics,0,0,0,0,7,7,0,1
Spain,2012,Sailing,2,0,0,2,14,7,7,4
Spain,2012,Shooting,0,0,0,0,12,3,9,0
Spain,2012,Swimming,0,2,0,2,30,26,4,2
Spain,2012,Synchronized Swimming,0,1,1,2,10,10,0,2
Spain,2012,Table Tennis,0,0,0,0,7,5,2,1
Spain,2012,Taekwondo,1,2,0,3,3,1,2,0
Spain,2012,Tennis,0,0,0,0,16,8,8,2
Spain,2012,Triathlon,0,1,0,1,6,3,3,0
Spain,2012,Water Polo,0,1,0,1,25,12,13,2
Spain,2012,Weightlifting,0,0,0,0,2,1,1,0
Spain,2012,Wrestling,0,0,1,1,1,1,0,0
Spain,2016,Archery,0,0,0,0,7,1,6,1
Spain,2016,Athletics,1,1,0,2,49,18,31,0
Spain,2016,Badminton,1,0,0,1,2,1,1,0
Spain,2016,Basketball,0,1,1,2,24,12,12,2
Spain,2016,Beach Volleyball,0,0,0,0,4,2,2,2
Spain,2016,Boxing,0,0,0,0,2,0,2,0
Spain,2016,Canoeing,3,0,1,4,12,2,10,2
Spain,2016,Cycling,0,0,1,1,18,7,11,1
Spain,2016,Equestrianism,0,0,0,0,17,4,13,2
Spain,2016,Golf,0,0,0,0,4,2,2,0
Spain,2016,Gymnastics,0,0,0,0,11,4,7,3
Spain,2016,Handball,0,0,0,0,14,14,0,1
Spain,2016,Hockey,0,0,0,0,33,16,17,2
Spain,2016,Judo,0,0,0,0,5,3,2,0
Spain,2016,Rhythmic Gymnastics,0,1,0,1,6,6,0,1
Spain,2016,Rowing,0,0,0,0,4,2,2,2
Spain,2016,Rugby Sevens,0,0,0,0,25,12,13,2
Spain,2016,Sailing,0,0,0,0,14,7,7,5
Spain,2016,Shooting,0,0,0,0,8,3,5,0
Spain,2016,Swimming,1,0,1,2,43,27,16,4
Spain,2016,Synchronized Swimming,0,0,0,0,2,2,0,1
Spain,2016,Table Tennis,0,0,0,0,3,2,1,0
Spain,2016,Taekwondo,0,1,1,2,3,1,2,0
Spain,2016,Tennis,1,0,0,1,16,7,9,3
Spain,2016,Triathlon,0,0,0,0,6,3,3,0
Spain,2016,Water Polo,0,0,0,0,26,13,13,2
Spain,2016,Weightlifting,0,0,1,1,4,1,3,0
Spain,2016,Wrestling,0,0,0,0,1,0,1,0
Spain,2020,Archery,0,0,0,0,4,2,2,1
Spain,2020,Artistic Gymnastics,0,1,0,1,58,24,34,2
Spain,2020,Artistic Swimming,0,0,0,0,10,10,0,1
Spain,2020,Athletics,0,0,1,1,57,24,33,2
Spain,2020,Badminton,0,0,0,0,2,1,1,0
Spain,2020,Basketball,0,0,0,0,24,12,12,2
Spain,2020,Beach Volleyball,0,0,0,0,4,2,2,2
Spain,2020,Boxing,0,0,0,0,4,0,4,0
Spain,2020,Canoe Slalom,0,1,0,1,4,2,2,0
Spain,2020,Canoe Sprint,0,2,0,2,15,3,12,3
Spain,2020,Cycling Mountain Bike,0,0,1,1,3,1,2,0
Spain,2020,Cycling Road,0,0,0,0,9,3,6,0
Spain,2020,Cycling Track,0,0,0,0,4,0,4,1
Spain,2020,Diving,0,0,0,0,2,0,2,0
Spain,2020,Equestrian,0,0,0,0,8,2,6,1
Spain,2020,Fencing,0,0,0,0,1,0,1,0
Spain,2020,Football,0,1,0,1,22,0,22,1
Spain,2020,Golf,0,0,0,0,4,2,2,0
Spain,2020,Handball,0,0,1,1,31,15,16,2
Spain,2020,Hockey,0,0,0,0,36,18,18,2
Spain,2020,Judo,0,0,0,0,7,4,3,0
Spain,2020,Karate,1,1,0,2,2,1,1,0
Spain,2020,Marathon Swimming,0,0,0,0,2,1,1,0
Spain,2020,Modern Pentathlon,0,0,0,0,1,0,1,0
Spain,2020,Rowing,0,0,0,0,6,2,4,3
Spain,2020,Sailing,0,0,2,2,15,7,8,5
Spain,2020,Shooting,1,0,0,1,4,2,2,1
Spain,2020,Skateboarding,0,0,0,0,4,2,2,0
Spain,2020,Sport Climbing,1,0,0,1,1,0,1,0
Spain,2020,Swimming,0,0,0,0,20,16,4,1
Spain,2020,Table Tennis,0,0,0,0,3,2,1,0
Spain,2020,Taekwondo,0,1,0,1,4,1,3,0
Spain,2020,Tennis,0,0,1,1,18,9,9,3
Spain,2020,Triathlon,0,0,0,0,10,4,6,1
Spain,2020,Water Polo,0,1,0,1,26,13,13,2
Spain,2020,Weightlifting,0,0,0,0,4,1,3,0
Spain,2024,3x3 Basketball,0,1,0,1,4,4,0,1
Spain,2024,Archery,0,0,0,0,4,2,2,1
Spain,2024,Artistic Gymnastics,0,0,0,0,61,18,43,3
Spain,2024,Artistic Swimming,0,0,1,1,11,11,0,2
Spain,2024,Athletics,2,1,1,4,66,36,30,4
Spain,2024,Badminton,0,0,0,0,2,1,1,0
Spain,2024,Basketball,0,0,0,0,24,12,12,2
Spain,2024,Beach Volleyball,0,0,0,0,6,4,2,2
Spain,2024,Boxing,0,1,1,2,6,1,5,0
Spain,2024,Canoe Slalom,0,0,1,1,8,4,4,0
Spain,2024,Canoe Sprint,0,0,2,2,25,12,13,6
Spain,2024,Cycling Mountain Bike,0,0,0,0,2,0,2,0
Spain,2024,Cycling Road,0,0,0,0,7,3,4,0
Spain,2024,Cycling Track,0,0,0,0,4,0,4,1
Spain,2024,Diving,0,0,0,0,4,2,2,1
Spain,2024,Equestrian,0,0,0,0,14,0,14,2
Spain,2024,Fencing,0,0,0,0,2,1,1,0
Spain,2024,Football,1,0,0,1,44,22,22,2
Spain,2024,Golf,0,0,0,0,4,2,2,0
Spain,2024,Handball,0,0,1,1,33,17,16,2
Spain,2024,Hockey,0,0,0,0,34,16,18,2
Spain,2024,Judo,0,0,1,1,17,8,9,1
Spain,2024,Marathon Swimming,0,0,0,0,2,2,0,0
Spain,2024,"Marathon Swimming, Swimming",0,0,0,0,4,0,4,1
Spain,2024,Modern Pentathlon,0,0,0,0,1,1,0,0
Spain,2024,Rhythmic Gymnastics,0,0,0,0,7,7,0,1
Spain,2024,Rowing,0,0,0,0,9,3,6,4
Spain,2024,Sailing,1,0,0,1,13,7,6,4
Spain,2024,Shooting,0,0,0,0,4,2,2,0
Spain,2024,Skateboarding,0,0,0,0,6,4,2,0
Spain,2024,Sport Climbing,0,0,0,0,2,1,1,0
Spain,2024,Surfing,0,0,0,0,3,2,1,2
Spain,2024,Swimming,0,0,0,0,38,17,21,4
Spain,2024,Table Tennis,0,0,0,0,4,2,2,1
Spain,2024,Taekwondo,0,0,0,0,4,2,2,0
Spain,2024,Tennis,0,1,1,2,14,5,9,3
Spain,2024,Trampoline Gymnastics,0,0,0,0,2,1,1,2
Spain,2024,Triathlon,0,0,0,0,5,2,3,0
Spain,2024,Water Polo,1,0,0,1,26,13,13,2
Sri Lanka,1948,Athletics,0,1,0,1,6,0,6,0
Sri Lanka,1948,Boxing,0,0,0,0,4,0,4,0
Sri Lanka,1952,Athletics,0,0,0,0,1,0,1,0
Sri Lanka,1952,Boxing,0,0,0,0,2,0,2,0
Sri Lanka,1952,Diving,0,0,0,0,1,0,1,0
Sri Lanka,1952,Swimming,0,0,0,0,3,0,3,0
Sri Lanka,1956,Athletics,0,0,0,0,1,0,1,0
Sri Lanka,1956,Boxing,0,0,0,0,2,0,2,0
Sri Lanka,1960,Athletics,0,0,0,0,1,0,1,0
Sri Lanka,1960,Boxing,0,0,0,0,2,0,2,0
Sri Lanka,1960,Cycling,0,0,0,0,1,0,1,0
Sri Lanka,1960,Swimming,0,0,0,0,1,0,1,0
Sri Lanka,1964,Athletics,0,0,0,0,2,0,2,0
Sri Lanka,1964,Boxing,0,0,0,0,2,0,2,0
Sri Lanka,1964,Shooting,0,0,0,0,2,0,2,0
Sri Lanka,1964,Wrestling,0,0,0,0,1,0,1,0
Sri Lanka,1968,Athletics,0,0,0,0,1,0,1,0
Sri Lanka,1968,Boxing,0,0,0,0,1,0,1,0
Sri Lanka,1968,Sailing,0,0,0,0,1,0,1,0
Sri Lanka,1972,Athletics,0,0,0,0,5,0,5,0
Sri Lanka,1972,Shooting,0,0,0,0,1,0,1,0
Sri Lanka,1980,Athletics,0,0,0,0,4,0,4,1
Sri Lanka,1984,Sailing,0,0,0,0,2,0,2,1
Sri Lanka,1984,Swimming,0,0,0,0,3,0,3,0
Sri Lanka,1984,Weightlifting,0,0,0,0,1,0,1,0
Sri Lanka,1988,Athletics,0,0,0,0,2,1,1,0
Sri Lanka,1988,Shooting,0,0,0,0,2,0,2,0
Sri Lanka,1988,Swimming,0,0,0,0,5,3,2,0
Sri Lanka,1992,Athletics,0,0,0,0,10,7,3,0
Sri Lanka,1992,Badminton,0,0,0,0,1,0,1,0
Sri Lanka,1992,Shooting,0,0,0,0,1,1,0,0
Sri Lanka,1992,Swimming,0,0,0,0,3,0,3,0
Sri Lanka,1992,Weightlifting,0,0,0,0,1,0,1,0
Sri Lanka,1996,Athletics,0,0,0,0,6,2,4,0
Sri Lanka,1996,Diving,0,0,0,0,1,0,1,0
Sri Lanka,1996,Shooting,0,0,0,0,4,4,0,0
Sri Lanka,2000,Athletics,0,1,0,1,17,8,9,2
Sri Lanka,2000,Sailing,0,0,0,0,1,0,1,0
Sri Lanka,2000,Shooting,0,0,0,0,4,4,0,0
Sri Lanka,2000,Swimming,0,0,0,0,2,1,1,0
Sri Lanka,2004,Athletics,0,0,0,0,4,1,3,0
Sri Lanka,2004,Shooting,0,0,0,0,2,2,0,0
Sri Lanka,2004,Swimming,0,0,0,0,2,1,1,0
Sri Lanka,2008,Athletics,0,0,0,0,2,2,0,0
Sri Lanka,2008,Badminton,0,0,0,0,1,1,0,0
Sri Lanka,2008,Boxing,0,0,0,0,1,0,1,0
Sri Lanka,2008,Shooting,0,0,0,0,2,0,2,0
Sri Lanka,2008,Swimming,0,0,0,0,2,1,1,1
Sri Lanka,2008,Weightlifting,0,0,0,0,1,0,1,0
Sri Lanka,2012,Athletics,0,0,0,0,2,1,1,0
Sri Lanka,2012,Badminton,0,0,0,0,2,1,1,0
Sri Lanka,2012,Shooting,0,0,0,0,2,0,2,0
Sri Lanka,2012,Swimming,0,0,0,0,2,1,1,1
Sri Lanka,2016,Athletics,0,0,0,0,3,1,2,0
Sri Lanka,2016,Badminton,0,0,0,0,1,0,1,0
Sri Lanka,2016,Judo,0,0,0,0,1,0,1,0
Sri Lanka,2016,Shooting,0,0,0,0,2,0,2,0
Sri Lanka,2016,Swimming,0,0,0,0,2,1,1,0
Sri Lanka,2016,Weightlifting,0,0,0,0,1,0,1,0
Sri Lanka,2020,Artistic Gymnastics,0,0,0,0,5,5,0,0
Sri Lanka,2020,Athletics,0,0,0,0,2,1,1,0
Sri Lanka,2020,Badminton,0,0,0,0,1,0,1,0
Sri Lanka,2020,Equestrian,0,0,0,0,1,1,0,0
Sri Lanka,2020,Judo,0,0,0,0,1,0,1,0
Sri Lanka,2020,Shooting,0,0,0,0,1,1,0,0
Sri Lanka,2020,Swimming,0,0,0,0,2,1,1,0
Sri Lanka,2024,Athletics,0,0,0,0,3,2,1,0
Sri Lanka,2024,Badminton,0,0,0,0,1,0,1,0
Sri Lanka,2024,Swimming,0,0,0,0,2,1,1,0
Sudan,1960,Athletics,0,0,0,0,2,0,2,0
Sudan,1960,Boxing,0,0,0,0,3,0,3,0
Sudan,1960,Shooting,0,0,0,0,6,0,6,0
Sudan,1960,Weightlifting,0,0,0,0,2,0,2,0
Sudan,1968,Athletics,0,0,0,0,4,0,4,0
Sudan,1968,Boxing,0,0,0,0,3,0,3,0
Sudan,1972,Athletics,0,0,0,0,11,0,11,1
Sudan,1972,Boxing,0,0,0,0,5,0,5,0
Sudan,1972,Football,0,0,0,0,14,0,14,1
Sudan,1972,Weightlifting,0,0,0,0,1,0,1,0
Sudan,1984,Athletics,0,0,0,0,5,0,5,0
Sudan,1984,Boxing,0,0,0,0,4,0,4,0
Sudan,1988,Athletics,0,0,0,0,3,0,3,0
Sudan,1988,Boxing,0,0,0,0,5,0,5,0
Sudan,1992,Athletics,0,0,0,0,4,0,4,0
Sudan,1992,Judo,0,0,0,0,2,0,2,0
Sudan,1992,Weightlifting,0,0,0,0,1,0,1,0
Sudan,1996,Athletics,0,0,0,0,3,0,3,0
Sudan,1996,Table Tennis,0,0,0,0,1,0,1,0
Sudan,2000,Athletics,0,0,0,0,2,1,1,0
Sudan,2000,Swimming,0,0,0,0,1,0,1,1
Sudan,2004,Athletics,0,0,0,0,4,1,3,0
Sudan,2008,Athletics,0,1,0,1,8,4,4,0
Sudan,2008,Swimming,0,0,0,0,1,0,1,1
Sudan,2012,Athletics,0,0,0,0,4,1,3,0
Sudan,2012,Swimming,0,0,0,0,2,1,1,1
Sudan,2016,Athletics,0,0,0,0,3,1,2,0
Sudan,2016,Judo,0,0,0,0,1,0,1,0
Sudan,2016,Swimming,0,0,0,0,2,1,1,1
Sudan,2020,Athletics,0,0,0,0,1,0,1,0
Sudan,2020,Judo,0,0,0,0,1,0,1,0
Sudan,2020,Rowing,0,0,0,0,1,1,0,0
Sudan,2020,Swimming,0,0,0,0,2,1,1,0
Sudan,2024,Athletics,0,0,0,0,1,0,1,0
Sudan,2024,Rowing,0,0,0,0,1,0,1,0
Sudan,2024,Swimming,0,0,0,0,2,1,1,0
Suriname,1968,Athletics,0,0,0,0,1,0,1,0
Suriname,1972,Athletics,0,0,0,0,2,0,2,0
Suriname,1972,Judo,0,0,0,0,1,0,1,0
Suriname,1976,Athletics,0,0,0,0,3,0,3,0
Suriname,1976,Judo,0,0,0,0,1,0,1,0
Suriname,1984,Athletics,0,0,0,0,3,0,3,0
Suriname,1984,Judo,0,0,0,0,1,0,1,0
Suriname,1984,Swimming,0,0,0,0,3,0,3,0
Suriname,1988,Athletics,0,0,0,0,5,4,1,0
Suriname,1988,Cycling,0,0,0,0,2,0,2,0
Suriname,1988,Judo,0,0,0,0,1,0,1,0
Suriname,1988,Swimming,1,0,0,1,2,0,2,0
Suriname,1992,Athletics,0,0,0,0,3,2,1,0
Suriname,1992,Cycling,0,0,0,0,1,0,1,0
Suriname,1992,Swimming,0,0,1,1,5,0,5,1
Suriname,1996,Athletics,0,0,0,0,2,1,1,0
Suriname,1996,Badminton,0,0,0,0,1,0,1,0
Suriname,1996,Swimming,0,0,0,0,8,4,4,1
Suriname,2000,Athletics,0,0,0,0,2,1,1,0
Suriname,2000,Swimming,0,0,0,0,3,2,1,0
Suriname,2004,Athletics,0,0,0,0,2,1,1,0
Suriname,2004,Swimming,0,0,0,0,2,1,1,0
Suriname,2008,Athletics,0,0,0,0,2,1,1,0
Suriname,2008,Swimming,0,0,0,0,2,1,1,0
Suriname,2012,Athletics,0,0,0,0,2,1,1,0
Suriname,2012,Badminton,0,0,0,0,1,0,1,0
Suriname,2012,Swimming,0,0,0,0,2,1,1,0
Suriname,2016,Athletics,0,0,0,0,2,1,1,0
Suriname,2016,Badminton,0,0,0,0,1,0,1,0
Suriname,2016,Judo,0,0,0,0,1,0,1,0
Suriname,2016,Swimming,0,0,0,0,2,1,1,1
Suriname,2020,Badminton,0,0,0,0,1,0,1,0
Suriname,2020,Cycling Track,0,0,0,0,2,0,2,0
Suriname,2020,Swimming,0,0,0,0,2,0,2,0
Suriname,2024,Athletics,0,0,0,0,1,0,1,0
Suriname,2024,Badminton,0,0,0,0,1,0,1,0
Suriname,2024,Cycling Track,0,0,0,0,2,0,2,0
Suriname,2024,Swimming,0,0,0,0,2,1,1,0
Swaziland,1972,Athletics,0,0,0,0,2,0,2,0
Swaziland,1972,Shooting,0,0,0,0,2,0,2,0
Swaziland,1984,Athletics,0,0,0,0,4,0,4,0
Swaziland,1984,Boxing,0,0,0,0,3,0,3,0
Swaziland,1984,Swimming,0,0,0,0,3,0,3,0
Swaziland,1984,Weightlifting,0,0,0,0,1,0,1,0
Swaziland,1988,Athletics,0,0,0,0,5,0,5,0
Swaziland,1988,Boxing,0,0,0,0,2,0,2,0
Swaziland,1988,Swimming,0,0,0,0,6,0,6,1
Swaziland,1988,Weightlifting,0,0,0,0,2,0,2,0
Swaziland,1992,Athletics,0,0,0,0,9,0,9,0
Swaziland,1992,Boxing,0,0,0,0,1,0,1,0
Swaziland,1996,Athletics,0,0,0,0,4,0,4,0
Swaziland,1996,Boxing,0,0,0,0,1,0,1,0
Swaziland,1996,Swimming,0,0,0,0,1,1,0,0
Swaziland,2000,Athletics,0,0,0,0,2,1,1,0
Swaziland,2000,Boxing,0,0,0,0,1,0,1,0
Swaziland,2000,Swimming,0,0,0,0,2,1,1,0
Swaziland,2000,Taekwondo,0,0,0,0,1,0,1,0
Swaziland,2004,Athletics,0,0,0,0,2,1,1,0
Swaziland,2004,Swimming,0,0,0,0,1,0,1,0
Swaziland,2008,Athletics,0,0,0,0,2,1,1,0
Swaziland,2008,Swimming,0,0,0,0,2,1,1,1
Swaziland,2012,Athletics,0,0,0,0,2,1,1,0
Swaziland,2012,Swimming,0,0,0,0,1,0,1,1
Swaziland,2016,Athletics,0,0,0,0,2,1,1,0
Swaziland,2020,Athletics,0,0,0,0,1,0,1,0
Swaziland,2020,Boxing,0,0,0,0,1,0,1,0
Swaziland,2020,Swimming,0,0,0,0,2,1,1,0
Swaziland,2024,Athletics,0,0,0,0,1,0,1,0
Swaziland,2024,Swimming,0,0,0,0,2,1,1,0
Sweden,1896,Athletics,0,0,0,0,4,0,4,0
Sweden,1896,Gymnastics,0,0,0,0,1,0,1,1
Sweden,1900,Athletics,0,0,1,1,20,0,20,1
Sweden,1900,Fencing,0,0,0,0,1,0,1,0
Sweden,1900,Swimming,0,0,0,0,3,0,3,0
Sweden,1900,Tug-Of-War,1,0,0,1,3,0,3,1
Sweden,1906,Athletics,2,4,5,11,35,0,35,1
Sweden,1906,Cycling,0,0,0,0,4,0,4,0
Sweden,1906,Diving,0,0,0,0,11,0,11,0
Sweden,1906,Fencing,0,0,0,0,3,0,3,0
Sweden,1906,Shooting,0,1,1,2,23,0,23,0
Sweden,1906,Swimming,0,0,0,0,10,0,10,1
Sweden,1906,Tug-Of-War,0,0,1,1,8,0,8,1
Sweden,1906,Weightlifting,0,0,0,0,1,0,1,0
Sweden,1908,Athletics,2,0,3,5,66,0,66,3
Sweden,1908,Cycling,0,0,0,0,8,0,8,1
Sweden,1908,Diving,1,1,1,3,12,0,12,0
Sweden,1908,Fencing,0,0,0,0,11,0,11,1
Sweden,1908,Football,0,0,0,0,14,0,14,1
Sweden,1908,Gymnastics,1,0,0,1,38,0,38,1
Sweden,1908,Sailing,0,1,0,1,13,0,13,2
Sweden,1908,Shooting,2,2,1,5,60,0,60,5
Sweden,1908,Swimming,0,0,2,2,19,0,19,1
Sweden,1908,Tennis,0,0,2,2,6,2,4,1
Sweden,1908,Tug-Of-War,0,0,0,0,8,0,8,1
Sweden,1908,Water Polo,0,0,1,1,7,0,7,1
Sweden,1908,Wrestling,1,1,0,2,10,0,10,0
Sweden,1912,Athletics,4,5,6,15,183,0,183,5
Sweden,1912,Cycling,1,0,0,1,24,0,24,1
Sweden,1912,Diving,3,2,2,7,43,12,31,0
Sweden,1912,Equestrianism,4,1,1,6,24,0,24,2
Sweden,1912,Fencing,0,0,0,0,28,0,28,2
Sweden,1912,Football,0,0,0,0,14,0,14,1
Sweden,1912,Gymnastics,1,0,0,1,24,0,24,1
Sweden,1912,Modern Pentathlon,1,1,1,3,12,0,12,0
Sweden,1912,Rowing,0,1,0,1,33,0,33,3
Sweden,1912,Sailing,1,2,1,4,41,0,41,4
Sweden,1912,Shooting,7,6,4,17,157,0,157,8
Sweden,1912,Swimming,0,1,0,1,32,10,22,2
Sweden,1912,Tennis,0,2,1,3,50,16,34,4
Sweden,1912,Tug-Of-War,1,0,0,1,8,0,8,1
Sweden,1912,Water Polo,0,1,0,1,7,0,7,1
Sweden,1912,Wrestling,1,2,1,4,34,0,34,0
Sweden,1920,Athletics,1,3,10,14,108,0,108,5
Sweden,1920,Cycling,1,1,0,2,8,0,8,1
Sweden,1920,Diving,1,2,2,5,16,4,12,0
Sweden,1920,Equestrianism,4,2,3,9,30,0,30,3
Sweden,1920,Fencing,0,0,0,0,16,0,16,1
Sweden,1920,Football,0,0,0,0,12,0,12,1
Sweden,1920,Gymnastics,1,0,0,1,24,0,24,1
Sweden,1920,Modern Pentathlon,1,1,1,3,4,0,4,0
Sweden,1920,Rowing,0,0,0,0,6,0,6,1
Sweden,1920,Sailing,2,1,0,3,11,0,11,2
Sweden,1920,Shooting,1,6,3,10,79,0,79,10
Sweden,1920,Swimming,2,2,1,5,27,10,17,3
Sweden,1920,Tennis,0,0,0,0,17,7,10,3
Sweden,1920,Water Polo,0,0,1,1,10,0,10,1
Sweden,1920,Weightlifting,0,0,2,2,6,0,6,0
Sweden,1920,Wrestling,3,1,2,6,15,0,15,0
Sweden,1924,Athletics,0,3,2,5,57,0,57,4
Sweden,1924,Boxing,0,0,0,0,5,0,5,0
Sweden,1924,Cycling,0,0,1,1,8,0,8,1
Sweden,1924,Diving,0,1,1,2,14,5,9,0
Sweden,1924,Equestrianism,2,2,0,4,20,0,20,2
Sweden,1924,Fencing,0,0,1,1,12,3,9,1
Sweden,1924,Football,0,0,1,1,18,0,18,1
Sweden,1924,Modern Pentathlon,1,1,1,3,4,0,4,0
Sweden,1924,Sailing,0,0,0,0,4,0,4,1
Sweden,1924,Shooting,0,2,2,4,42,0,42,4
Sweden,1924,Swimming,0,2,2,4,29,12,17,3
Sweden,1924,Tennis,0,0,0,0,12,6,6,3
Sweden,1924,Water Polo,0,0,0,0,8,0,8,1
Sweden,1924,Weightlifting,0,0,0,0,5,0,5,0
Sweden,1924,Wrestling,1,2,1,4,18,0,18,0
Sweden,1928,Athletics,1,2,4,7,46,11,35,3
Sweden,1928,Boxing,0,1,1,2,8,0,8,0
Sweden,1928,Cycling,0,0,2,2,8,0,8,1
Sweden,1928,Diving,0,0,1,1,8,3,5,0
Sweden,1928,Equestrianism,0,1,2,3,18,0,18,3
Sweden,1928,Fencing,0,0,0,0,12,2,10,1
Sweden,1928,Modern Pentathlon,1,1,0,2,3,0,3,0
Sweden,1928,Sailing,1,0,1,2,11,0,11,2
Sweden,1928,Swimming,1,0,1,2,14,2,12,1
Sweden,1928,Weightlifting,0,0,0,0,2,0,2,0
Sweden,1928,Wrestling,3,1,0,4,9,0,9,0
Sweden,1932,Art Competitions,1,0,0,1,53,4,49,1
Sweden,1932,Athletics,0,1,0,1,13,0,13,0
Sweden,1932,Boxing,0,1,1,2,3,0,3,0
Sweden,1932,Cycling,0,0,2,2,7,0,7,1
Sweden,1932,Diving,0,0,0,0,1,1,0,0
Sweden,1932,Equestrianism,0,1,2,3,18,0,18,3
Sweden,1932,Fencing,0,0,0,0,3,0,3,0
Sweden,1932,Modern Pentathlon,1,1,0,2,3,0,3,0
Sweden,1932,Sailing,1,0,1,2,7,0,7,2
Sweden,1932,Shooting,1,0,0,1,3,0,3,0
Sweden,1932,Swimming,0,0,0,0,3,0,3,0
Sweden,1932,Wrestling,6,1,3,10,14,0,14,0
Sweden,1936,Art Competitions,0,0,1,1,47,7,40,0
Sweden,1936,Athletics,0,0,2,2,44,1,43,3
Sweden,1936,Boxing,0,0,1,1,4,0,4,0
Sweden,1936,Canoeing,1,0,1,2,9,0,9,3
Sweden,1936,Cycling,0,0,0,0,9,0,9,1
Sweden,1936,Diving,0,0,0,0,3,2,1,0
Sweden,1936,Equestrianism,0,0,1,1,18,0,18,3
Sweden,1936,Fencing,0,1,0,1,22,2,20,2
Sweden,1936,Football,0,0,0,0,11,0,11,1
Sweden,1936,Modern Pentathlon,0,0,0,0,3,0,3,0
Sweden,1936,Rowing,0,0,0,0,5,0,5,1
Sweden,1936,Sailing,0,1,1,2,15,1,14,3
Sweden,1936,Shooting,1,0,1,2,9,0,9,0
Sweden,1936,Swimming,0,0,0,0,6,1,5,1
Sweden,1936,Water Polo,0,0,0,0,10,0,10,1
Sweden,1936,Weightlifting,0,0,0,0,2,0,2,0
Sweden,1936,Wrestling,4,3,2,9,14,0,14,0
Sweden,1948,Art Competitions,1,0,1,2,7,0,7,1
Sweden,1948,Athletics,5,3,5,13,57,6,51,2
Sweden,1948,Boxing,0,1,0,1,4,0,4,0
Sweden,1948,Canoeing,4,0,0,4,13,1,12,4
Sweden,1948,Cycling,0,0,0,0,8,0,8,1
Sweden,1948,Diving,0,0,0,0,3,1,2,0
Sweden,1948,Equestrianism,0,1,2,3,18,0,18,3
Sweden,1948,Fencing,0,0,1,1,12,0,12,1
Sweden,1948,Football,1,0,0,1,12,0,12,1
Sweden,1948,Gymnastics,0,0,0,0,8,8,0,1
Sweden,1948,Modern Pentathlon,1,0,1,2,3,0,3,0
Sweden,1948,Rowing,0,0,0,0,3,0,3,1
Sweden,1948,Sailing,0,1,1,2,13,0,13,3
Sweden,1948,Shooting,0,0,3,3,12,0,12,0
Sweden,1948,Swimming,0,0,0,0,20,9,11,3
Sweden,1948,Water Polo,0,0,0,0,10,0,10,1
Sweden,1948,Weightlifting,0,0,1,1,4,0,4,0
Sweden,1948,Wrestling,5,5,3,13,16,0,16,0
Sweden,1952,Athletics,1,0,2,3,57,11,46,3
Sweden,1952,Boxing,0,1,1,2,7,0,7,0
Sweden,1952,Canoeing,1,3,0,4,13,1,12,4
Sweden,1952,Cycling,0,0,0,0,12,0,12,2
Sweden,1952,Diving,0,0,0,0,4,1,3,0
Sweden,1952,Equestrianism,4,0,0,4,18,0,18,3
Sweden,1952,Fencing,0,1,0,1,18,0,18,2
Sweden,1952,Football,0,0,1,1,12,0,12,1
Sweden,1952,Gymnastics,2,0,0,2,112,56,56,7
Sweden,1952,Modern Pentathlon,1,1,0,2,6,0,6,1
Sweden,1952,Rowing,0,0,0,0,16,0,16,4
Sweden,1952,Sailing,0,1,2,3,14,0,14,4
Sweden,1952,Shooting,0,2,1,3,14,0,14,0
Sweden,1952,Swimming,0,0,2,2,21,11,10,3
Sweden,1952,Water Polo,0,0,0,0,8,0,8,1
Sweden,1952,Weightlifting,0,0,0,0,7,0,7,0
Sweden,1952,Wrestling,3,4,1,8,16,0,16,0
Sweden,1956,Athletics,0,0,1,1,20,2,18,1
Sweden,1956,Boxing,0,0,0,0,3,0,3,0
Sweden,1956,Canoeing,2,0,0,2,8,0,8,2
Sweden,1956,Cycling,0,0,0,0,8,0,8,1
Sweden,1956,Diving,0,0,0,0,3,3,0,0
Sweden,1956,Equestrianism,3,0,0,3,18,0,18,3
Sweden,1956,Fencing,0,0,0,0,8,0,8,1
Sweden,1956,Gymnastics,0,2,1,3,56,42,14,6
Sweden,1956,Modern Pentathlon,1,0,0,1,6,0,6,1
Sweden,1956,Rowing,0,1,0,1,14,0,14,2
Sweden,1956,Sailing,2,0,0,2,7,0,7,2
Sweden,1956,Shooting,0,1,1,2,12,0,12,0
Sweden,1956,Swimming,0,0,0,0,10,9,1,2
Sweden,1956,Weightlifting,0,0,0,0,1,0,1,0
Sweden,1956,Wrestling,0,1,3,4,12,0,12,0
Sweden,1960,Athletics,0,1,0,1,32,5,27,1
Sweden,1960,Boxing,0,0,0,0,2,0,2,0
Sweden,1960,Canoeing,1,0,1,2,9,1,8,2
Sweden,1960,Cycling,0,0,0,0,8,0,8,1
Sweden,1960,Diving,0,0,0,0,5,1,4,0
Sweden,1960,Equestrianism,0,0,0,0,16,0,16,2
Sweden,1960,Fencing,0,0,0,0,13,1,12,1
Sweden,1960,Gymnastics,0,0,0,0,84,36,48,6
